Time,Residential_Heating,Residential_Cooling,Residential_DHW,Office_Heating,Office_Cooling,Office_DHW,community_center_Heating,community_center_Cooling,community_center_DHW,Retail_Heating,Retail_Cooling,Retail_DHW,Grocery_Heating,Grocery_Cooling,Grocery_DHW,Hotel_Heating,Hotel_Cooling,Hotel_DHW
 10/08  09:00:00,0,0.000199177,0.001726066,0.000580296,0.00029182,0.002979852,0.003789179,0.00207645,0.000455566,0.0006664,1.13E-06,0,0.000964857,0.001921947,0,0,0.00114933,0.00250382
 10/08  10:00:00,0,0.000681764,0.001727417,0.001225212,0.000987959,0.001836721,0.003676373,0.002865538,0.000455566,5.25E-05,7.68E-06,0.000219416,0.000082959,0.007540008,0,0,0.001190946,0.002437305
 10/08  11:00:00,0,0.001105792,0.001425786,4.07E-05,0.001531213,0.001836721,0.003808188,0.003800521,0.001290771,0,9.54E-06,9.87E-05,5.68E-05,0.016965498,0,0,0.001488054,0.002210656
 10/08  12:00:00,0,0.001494142,0.001251466,1.64E-06,0.002019714,0.002466085,0.003714499,0.00582774,0.001670408,0,4.07E-06,0.000106431,5.53E-05,0.022072816,0,0,0.001765356,0.001981395
 10/08  13:00:00,0,0.00203832,0.001075473,1.02E-06,0.003630113,0.002902786,0.003780076,0.006406104,0.000835204,0,0.000103044,0.00026628,5.93E-05,0.025991445,0,0,0.002666739,0.002195925
 10/08  14:00:00,0,0.002275951,0.00105087,0,0.003208629,0.002517461,0.00384161,0.005916002,0.000835204,0,0.00024042,0.000106446,5.49E-05,0.031577271,0,0,0.003110204,0.001977686
 10/08  15:00:00,0,0.002051572,0.001008492,0,0.00194572,0.001836721,0.003898417,0.007284082,0.001290771,0,0.000258323,0.000266113,5.77E-05,0.029292319,0,0,0.002964877,0.001960667
 10/08  16:00:00,0,0.001730696,0.001291974,0,0.002992899,0.001836721,0.003913039,0.00606906,0.002961179,0,0.000153862,0.000106472,0.000058807,0.030023743,0,0.000021955,0.002607332,0.000227306
 10/08  17:00:00,0,0.001314254,0.001597549,0,0.001277944,0.001682589,0.003921079,0.005380542,0.006302011,0,1.78E-05,0.000213011,5.10E-05,0.026021637,0,2.95E-06,0.002053948,0.000437877
 10/08  18:00:00,0,0.000743043,0.002001581,4.47E-06,0.000464053,0.001913782,0.003052414,0.004348856,0.007592742,0,0,5.31E-05,9.79E-05,0.014588696,0,4.49E-06,0.001814278,0.0002216
 10/08  19:00:00,0,0.000493982,0.001742712,4.27E-05,9.17E-05,0.001322949,0.00316038,0.003196035,0.006757567,0,0,5.31E-05,0.000206214,0.004837376,0,0,0.001011475,0.000677522
 10/08  20:00:00,0,0.000353306,0.001670627,8.39E-05,0,0.001322949,0.003615885,0.003498403,0.004631586,0,0,5.27E-05,1.35E-05,0.000549189,0,2.72E-06,0.001734311,0.000454369
 10/08  21:00:00,0,0.000201599,0.001348967,0,0,0.001322949,0.003062377,0.002282855,0.001670408,0,0,5.30E-05,0,0.000138033,0,3.25E-06,0.004513108,0.000681496
 10/08  22:00:00,0,6.42E-05,0.00131535,0,0,0.001297263,0.002600528,0.001475419,0,0,0,5.29E-05,0,0,0,0,0.003844283,0.000881791
 10/08  23:00:00,0,1.15E-06,0.000772015,0,0,5.14E-05,0.002190703,0.001265463,0,0,0,0,0,0.001664875,0,7.43E-06,0.002668219,0.000520934
 10/08  24:00:00,0.000014477,0,0.00029484,0,0,5.14E-05,0.000435728,0.000351039,0,0,0,0.000105429,0,0,0,6.33E-05,0.002074262,0.000217469
 10/09  01:00:00,6.73E-05,0,0.000269333,0,0,0.000173397,0.000391001,6.33E-05,0,0,0,0.000158151,2.31E-05,0,0,0.000112758,0.001582921,0.000214863
 10/09  02:00:00,0.000103667,0,0.000182804,0,0,0.000173397,0.000738563,0.00006572,0,0,0,0,0,0,0,0.000157427,0.001213852,0.000214296
 10/09  03:00:00,0.00018074,0,0.000135058,0,0,0.000173397,0.000400059,6.59E-05,0,0,0,0,0,0,0,0.000213658,0.000958314,0.000214296
 10/09  04:00:00,0.000247685,0,0.000342917,0,0,0.000173397,0.000751285,6.55E-05,0,0,0,5.27E-05,2.13E-05,0,0,0.00028765,0.00081908,0.000353933
 10/09  05:00:00,0.000270492,0,0.000682262,0,0,0.000173397,0.00096149,6.51E-05,0,0,0,2.55E-06,0,0,0,0.00016922,0.000778426,0.000447742
 10/09  06:00:00,0.000241156,0,0.002051155,0,0,0.000173397,0.001866194,0.000125023,0.000835204,0,0,5.02E-05,7.10E-05,0,0,7.42E-05,0.001411452,0.000897834
 10/09  07:00:00,0.000163286,0,0.002146569,0,0,0.000173397,0.002069054,0.000133664,0.001290771,0,0,0,7.12E-05,0.001103068,0,0.000527332,0.001897086,0.001061119
 10/09  08:00:00,6.23E-05,0,0.002134858,0.000468984,0,0.000606889,0.00184295,0.00027546,0.000835204,0.001998377,1.53E-06,0.00026375,0.001599051,0.001221515,0,2.81E-05,0.001573286,0.002744316
 10/09  09:00:00,1.32E-06,0.00011988,0.001911356,0.000207771,0,0.00104038,0.00315234,0.00115982,0.000455566,0.002668406,1.17E-06,0,0.002991967,0.008069226,0,2.55E-07,0.000553579,0.002455288
 10/09  10:00:00,0,0.000644657,0.001723728,0.001128294,0.000485646,0.00104038,0.002933756,0.003010737,0.000455566,0.000246686,4.11E-06,0.000106075,0.001106051,0,0,0,0.001010476,0.002211309
 10/09  11:00:00,0,0.001078809,0.001351349,0.000905893,0.002575508,0.00104038,0.0028713,0.004289487,0.001290771,0,1.18E-05,5.32E-05,0.000571541,0.006940656,0,0,0.001390318,0.001982681
 10/09  12:00:00,0,0.001458991,0.001190399,0.00005964,0.002083343,0.000693585,0.002879747,0.00758624,0.001670408,0,2.82E-06,0.000265965,0.000477221,0.012611186,0,0,0.001679085,0.001981657
 10/09  13:00:00,0,0.001754937,0.001196752,6.98E-05,0.003541864,0.000346795,0.002923969,0.00909918,0.000835204,0,6.70E-05,0.000106547,0.000865813,0.018266451,0,0,0.002446794,0.001980433
 10/09  14:00:00,0,0.00198833,0.000916396,7.71E-05,0.004037771,0.000346795,0.002979673,0.010000339,0.000835204,0,0.000183152,0.00021295,0.001127875,0.022905024,0,0,0.002813242,0.001979478
 10/09  15:00:00,0,0.002086286,0.001159243,0.000107944,0.004315626,0.000346795,0.003054348,0.012529161,0.001290771,0,0.000281976,0.000106477,0.001119256,0.022392684,0,0,0.002998038,0.002195327
 10/09  16:00:00,0,0.001916167,0.001191897,0.000088146,0.003075962,0.000346795,0.002662322,0.01052267,0.002961179,0,0.000292827,0.000266166,0.000982865,0.020122688,0,2.04E-05,0.002973152,0.000216698
 10/09  17:00:00,0,0.001766993,0.00166773,9.75E-05,0.001925483,0.000260094,0.002286581,0.009155947,0.006302011,0,9.59E-05,0.000106467,0.000946839,0.0172097,0,5.75E-07,0.00263827,0.000443033
 10/09  18:00:00,0,0.001108481,0.00190564,0.000244467,0.001949921,0.000173397,0.00193068,0.004345424,0.007592742,0,4.47E-05,5.31E-05,0.002057841,0.012250105,0,0,0.002399266,0.000706274
 10/09  19:00:00,0,0.000765013,0.001729988,6.28E-05,0,0.000173397,0.001576786,0.003185479,0.006757567,0,7.68E-06,3.57E-05,0.001452315,0.005449391,0,0,0.002199199,0.000600325
 10/09  20:00:00,0,0.000493324,0.00173943,0,0.000139211,0.000173397,0.000374336,0.000522275,0.004631586,0,0,7.00E-05,0,0.002255351,0,9.23E-07,0.002041896,0.000537853
 10/09  21:00:00,0,0.000247434,0.001368419,0,0,0.000173397,0.000448342,7.42E-05,0.001670408,0,0,0.000105653,0,0.001252388,0,1.02E-07,0.003205815,0.000951443
 10/09  22:00:00,0,7.05E-05,0.001257905,0,0,0.000173397,0.000448295,7.40E-05,0,0,0,0.000105423,0,0.000603746,0,0,0.004772193,0.000692228
 10/09  23:00:00,0,0,0.000753553,0,0,0.000173397,0.001741724,0.001887833,0,0,0,0.00010556,0,0.000606823,0,1.17E-06,0.003073838,0.000219771
 10/09  24:00:00,7.15E-06,0,0.000369174,0,0,0.000173397,0.000929798,0.000516868,0,0,0,0,0,0.001347255,0,4.37E-05,0.002339832,0.000434822
 10/10  01:00:00,5.12E-05,0,0.000196029,0,0,0.000173397,0.000731128,6.87E-05,0,0,0,0,2.36E-05,0,0,9.04E-05,0.001810869,0
 10/10  02:00:00,0.000095512,0,0.000146698,0,0,0.000173397,0.000896953,6.74E-05,0,0,0,5.27E-05,0,0,0,0.000130709,0.001410476,0.000351614
 10/10  03:00:00,0.000147142,0,0.000293395,0,0,0.000173397,0.000882484,6.64E-05,0,0,0,5.27E-05,2.29E-05,0,0,0.000166864,0.001119613,0.0002143
 10/10  04:00:00,0.000208347,0,0.00020785,0,0,0.000173397,0.000403433,6.56E-05,0,0,0,0,0,0,0,0.00020871,0.000950596,0.000216605
 10/10  05:00:00,0.000205493,0,0.000734149,0,0,0.000173397,0.000767054,6.51E-05,0,0,0,0.000158167,3.67E-05,0,0,8.94E-05,0.000906781,0.000446416
 10/10  06:00:00,0.000186762,0,0.002119091,0,0,0.000173397,0.001879114,0.000262551,0.000835204,0,0,0,0,0,0,5.04E-05,0.001595145,0.000947127
 10/10  07:00:00,0.0001142,0,0.002209529,0,0,0.000173397,0.002266605,0.000454832,0.001290771,0.001431919,1.87E-07,0.000105494,4.53E-05,0.002340855,0,0.000428646,0.002118427,0.001192072
 10/10  08:00:00,0.000043126,1.74E-05,0.00199588,0,0,0.000478447,0.001813249,0.000632378,0.000835204,0.004019668,3.27E-07,0,8.57E-05,0.001204118,0,1.02E-05,0.001826173,0.002564785
 10/10  09:00:00,0,0.000378651,0.001931955,0.000482012,0,0.000783496,0.003095097,0.002288956,0.000455566,0.001187939,8.31E-07,0.000105998,0.001352581,0.001293054,0,0,0.000906311,0.002459374
 10/10  10:00:00,0,0.000961277,0.001646782,0.000951524,0.002504463,0.000783496,0.002889399,0.005532367,0.000455566,0,1.23E-05,0.000212455,0.004074349,0.009905862,0,0,0.001313806,0.002212856
 10/10  11:00:00,0,0.001467738,0.001381932,0.00038717,0.005058447,0.000783496,0.00284243,0.00910212,0.001290771,0,1.41E-05,0.000106507,0.002520348,0.011552631,0,0,0.001714653,0.001983831
 10/10  12:00:00,0,0.001953175,0.001282742,0.000314566,0.005803659,0.000539458,0.002907713,0.010743465,0.001670408,0,7.98E-05,0.000267568,0.001377048,0.016543262,0,0,0.002259859,0.001982437
 10/10  13:00:00,0,0.002380054,0.001059526,0.000241302,0.006829497,0.000295414,0.002904179,0.012295475,0.000835204,0,0.000421524,0.000214555,0.001322137,0.017356742,0,0,0.003426469,0.00219813
 10/10  14:00:00,0,0.002813052,0.000968015,0.000193003,0.006364892,0.000295414,0.002971113,0.013627821,0.000835204,0,0.000618383,0.0002681,0.002121145,0.027126746,0,0,0.004027829,0.001980608
 10/10  15:00:00,0,0.002917086,0.001119958,0.000247909,0.006562604,0.000295414,0.003018885,0.014768604,0.001290771,0,0.000624609,0.000267329,0.002527863,0.025783959,0,0,0.004022012,0.001979888
 10/10  16:00:00,0,0.00273207,0.00134501,0.000216647,0.00633104,0.000295414,0.002609988,0.015575961,0.002961179,0,0.000568207,0.000160129,0.002190031,0.025233408,0,9.03E-06,0.003542881,0.000216699
 10/10  17:00:00,0,0.002299946,0.001614814,1.98E-05,0.001443565,0.000234408,0.002231583,0.011201452,0.006302011,0,0.000541356,0.000213573,0.00096461,0.011696788,0,1.04E-07,0.003105638,0.000442524
 10/10  18:00:00,0,0.001592053,0.001836484,0,4.97E-05,0.000173397,0.001891876,0.00716574,0.007592742,0,0.000414648,0.000160188,0,0.007588736,0,0,0.002703801,0.000704477
 10/10  19:00:00,0,0.001198455,0.001916588,0,0,0.000173397,0.001583368,0.003578205,0.006757567,0,0.000294557,0.000266742,0,0.004933397,0,0,0.0033889,0.000686111
 10/10  20:00:00,0,0.000779245,0.00160689,0,0,0.000173397,0.000374526,0.000520935,0.004631586,0,0.000050158,0.000106423,0,0.000985537,0,1.05E-07,0.003007135,0.000454472
 10/10  21:00:00,0,0.000425906,0.001434754,0,0,0.000173397,0.000448342,7.50E-05,0.001670408,0,0,5.27E-05,0,0.00090462,0,0,0.001878206,0.000946985
 10/10  22:00:00,0,0.000172994,0.001126862,0,0,0.000173397,0.000448295,7.48E-05,0,0,0,0.000211153,0,0.000338404,0,6.48E-06,0.00477658,0.000694166
 10/10  23:00:00,0,4.15E-05,0.000809909,0,0,0.000173397,0.001724829,0.001859336,0,0,0,5.29E-05,0,0,0,0,0.003619388,0.000577765
 10/10  24:00:00,0,0,0.000330495,0,0,0.000173397,0,0.000517531,0,0,0,0,0,0.000653435,0,1.58E-06,0.00280204,0.000216725
 10/11  01:00:00,0,0,0.000209189,0,0,5.14E-05,0.000807465,6.94E-05,0,0,0,0,7.66E-06,0,0,3.71E-05,0.00226176,0.000214386
 10/11  02:00:00,1.16E-05,0,0.000317822,0,0,5.14E-05,0.000432061,6.78E-05,0,0,0,5.27E-05,0,0,0,7.00E-05,0.001856542,0.000214283
 10/11  03:00:00,3.92E-05,0,9.73E-05,0,0,5.14E-05,0.00041751,6.67E-05,0,0,0,5.27E-05,8.41E-06,0,0,9.50E-05,0.001555939,0
 10/11  04:00:00,5.02E-05,0,0.000269857,0,0,5.14E-05,0.000415889,6.58E-05,0,0,0,0,0,0,0,0.000111751,0.001362059,0.000432246
 10/11  05:00:00,4.03E-05,0,0.000721331,0,0,5.14E-05,0.000433953,6.47E-05,0,0,0,5.27E-05,2.79E-05,0,0,6.14E-06,0.00132075,0.000448526
 10/11  06:00:00,2.46E-05,0,0.00199996,0,0,5.14E-05,0,6.38E-05,4.39E-05,0,0,0.000210868,2.39E-05,0,0,1.03E-06,0.002006471,0.000852469
 10/11  07:00:00,4.05E-06,0,0.002221449,0.000457298,0,0.00249177,0,6.48E-05,0.000253093,0.000965575,1.46E-07,0,0.001601467,0.003536733,0,0.0002474,0.002577812,0.001254024
 10/11  08:00:00,0,8.58E-05,0.002173674,0.000878807,0,0.002697278,0,9.28E-05,0.000253093,0.002000905,5.82E-07,2.87E-05,0.003314977,0.00867099,0,0,0.002364607,0.002739831
 10/11  09:00:00,0,0.000528225,0.001731481,0.001716997,0.002375957,0.002979852,0,0.0001099,0.000168728,0.000559124,2.00E-06,7.72E-05,0.000969512,0.003742089,0,0,0.001077176,0.002227342
 10/11  10:00:00,0,0.001002536,0.001822299,0.000364211,0.002393777,0.001836721,0,0.000132434,0.000168728,0,1.23E-05,0.000159328,0.000114872,0.008528755,0,0,0.001353329,0.002215797
 10/11  11:00:00,0,0.001311755,0.001309555,3.25E-05,0.00292896,0.001836721,0,0.000442862,0.000421821,0,1.14E-05,0.000159978,9.81E-05,0.016147106,0,0,0.001691638,0.002202805
 10/11  12:00:00,0,0.001716381,0.001248642,2.69E-05,0.003563664,0.002466085,0,0.000284171,0.000506185,0,6.89E-06,0.000304498,9.66E-05,0.021087989,0,0,0.001978703,0.001982924
 10/11  13:00:00,0,0.00210439,0.001160156,0.000026499,0.003298333,0.002902786,0,0.000485856,0.000278402,0,0.000106102,0.00012376,0.000106776,0.019399371,0,0,0.002696054,0.001981922
 10/11  14:00:00,0,0.002265136,0.000971665,2.43E-05,0.003203092,0.002517461,0,0.000580247,0.000278402,0,0.00016185,0.000321719,9.41E-05,0.02226292,0,0,0.002958645,0.001980607
 10/11  15:00:00,0,0.002303682,0.00117895,2.37E-05,0.00293284,0.001836721,0,0.00034023,0.000421821,0,0.000205502,0.000320881,8.94E-05,0.022684772,0,0,0.003112944,0.001979937
 10/11  16:00:00,0,0.002128398,0.001191898,2.78E-05,0.002229739,0.001836721,0,0.000327358,0.001012371,0,0.000187944,0.000053381,8.90E-05,0.020277319,0,4.85E-06,0.003053603,0.00021668
 10/11  17:00:00,0,0.001634478,0.001624385,2.61E-05,0.002406292,0.001682589,0,0.000182559,0.002109103,0,0.000141939,0.000323745,7.98E-05,0.018967667,0,1.26E-07,0.002440825,0.000439746
 10/11  18:00:00,0,0.000939572,0.001959712,5.94E-05,0.001834221,0.001913782,0,0.000125659,0.002530925,0,0.000117998,0.000103561,0.000207407,0.011599865,0,2.19E-06,0.002117779,0.000779194
 10/11  19:00:00,0,0.000636839,0.001710874,0.000205059,0.000783748,0.001322949,0,0.000123414,0.002193468,0,3.95E-05,0.000320164,0.000418099,0.003389676,0,0,0.001141974,0.000612279
 10/11  20:00:00,0,0.000384543,0.0017451,0.000358812,0,0.001322949,0,9.67E-05,0.00168728,0,2.59E-06,5.32E-05,3.29E-05,0.000259661,0,7.10E-06,0.003273095,0.000681742
 10/11  21:00:00,0,0.000186864,0.001354528,0,0,0.001322949,0,8.18E-05,0.000506185,0,0,0.000106408,0,0,0,0,0.005333344,0.000715028
 10/11  22:00:00,0,5.90E-05,0.001282692,0,0,0.001297263,0.000110584,7.64E-05,0,0,0,5.27E-05,0,0,0,0,0.003861845,0.000698344
 10/11  23:00:00,0,0,0.000720295,0,0,5.14E-05,0.000431946,7.33E-05,0,0,0,0.000105423,0,0.001615777,0,6.75E-06,0.002755411,0.000446141
 10/11  24:00:00,6.26E-06,0,0.000345607,0,0,5.14E-05,0.001166458,7.13E-05,0,0,0,0.000105417,1.21E-05,0,0,4.58E-05,0.002192172,0.00021698
 10/12  01:00:00,3.86E-05,0,0.000269444,0,0,5.14E-05,0.001183387,7.00E-05,0,0,0,0,0,0,0,7.88E-05,0.001786475,0.000214913
 10/12  02:00:00,6.96E-05,0,0.000146701,0,0,5.14E-05,0.001206518,6.89E-05,0,0,0,5.27E-05,1.00E-05,0,0,0.000108844,0.001464268,0.00021431
 10/12  03:00:00,9.50E-05,0,0.000193902,0,0,5.14E-05,0.001383075,6.80E-05,0,0,0,0,0,0,0,0.000130453,0.001227021,0.000214309
 10/12  04:00:00,0.000112976,0,0.000246682,0,0,5.14E-05,0.001392625,6.70E-05,0,0,0,5.27E-05,1.91E-05,0,0,0.000152393,0.001071862,0.000353961
 10/12  05:00:00,0.000100158,0,0.000746394,0,0,5.14E-05,0.001392981,6.60E-05,0,0,0,0.000052721,0,0,0,2.38E-05,0.00105158,0.000447812
 10/12  06:00:00,7.70E-05,0,0.002077766,0,0,5.14E-05,0.002115916,0.000545429,0.000835204,0,0,0.000105442,3.12E-05,0,0,1.43E-05,0.001764877,0.000947495
 10/12  07:00:00,4.03E-05,0,0.002216427,0.000650828,0,0.00249177,0.002308451,0.000963966,0.001290771,0.001126115,1.51E-07,5.28E-05,0.001400392,0.005836405,0,0.00032983,0.00229985,0.001011748
 10/12  08:00:00,0.000019965,1.14E-06,0.00213088,0.000285631,0,0.002697278,0.003541244,0.00184762,0.000835204,0.002573883,7.14E-07,5.29E-05,0.003899881,0.008216919,0,6.07E-07,0.001962076,0.002748196
 10/12  09:00:00,1.02E-08,0.00025669,0.001773038,0.000444546,0.000197234,0.002979852,0.003969123,0.00346303,0.000455566,0.001102488,7.60E-07,0.000106005,0.001324405,0.001081144,0,0,0.000812015,0.00245819
 10/12  10:00:00,0,0.000779118,0.001720441,0.001247702,0.00102396,0.001836721,0.003764414,0.005452463,0.000455566,0,1.00E-05,5.31E-05,0.000138541,0.003124572,0,0,0.001140344,0.002213893
 10/12  11:00:00,0,0.001270602,0.001381186,0.00029251,0.003880888,0.001836721,0.003698085,0.007240997,0.001290771,0,0.000011996,0.000266353,8.79E-05,0.01728078,0,0,0.001506869,0.001985227
 10/12  12:00:00,0,0.001709317,0.001259584,2.75E-05,0.004886573,0.002466085,0.003719305,0.00837737,0.001670408,0,3.03E-06,0.00026783,8.98E-05,0.028138334,0,0,0.001841916,0.001984105
 10/12  13:00:00,0,0.00188976,0.001104206,2.66E-05,0.005096622,0.002902786,0.003786618,0.009465852,0.000835204,0,0.000127481,0.000160919,9.84E-05,0.032175262,0,0,0.002682121,0.001983025
 10/12  14:00:00,0,0.002313723,0.001019478,2.34E-05,0.007119167,0.002517461,0.003821153,0.012951301,0.000835204,0,0.000351611,0.000321704,0.000124961,0.043712582,0,0,0.00332653,0.002009855
 10/12  15:00:00,0,0.002237474,0.001084512,2.08E-05,0.008343831,0.001836721,0.003894233,0.012820464,0.001290771,0,0.00048363,0.000267346,0.000153176,0.049054946,0,0,0.003599597,0.002170144
 10/12  16:00:00,0,0.001959865,0.001267124,2.13E-05,0.005900873,0.001836721,0.003889354,0.011792764,0.002961179,0,0.000456038,0.00016013,0.000475229,0.046582049,0,3.25E-06,0.003366832,0.000216716
 10/12  17:00:00,0,0.001771728,0.001616564,2.34E-05,0.00349249,0.001682589,0.003900583,0.011574626,0.006302011,0,0.000396065,0.000213562,0.000449844,0.043665171,0,3.94E-07,0.002860863,0.000443027
 10/12  18:00:00,0,0.001082643,0.001995681,4.17E-05,0.002541598,0.001913782,0.003034547,0.008787522,0.007592742,0,0.000254639,0.000160203,0.000423789,0.019160139,0,6.55E-07,0.002478681,0.000706223
 10/12  19:00:00,0,0.000771638,0.001730427,0.000117101,0.00231502,0.001322949,0.003150898,0.005815641,0.006757567,0,0.000117227,0.000246613,0.000256826,0.007273113,0,1.02E-06,0.00226216,0.000684468
 10/12  20:00:00,0,0.000503639,0.001631234,3.54E-05,0,0.001322949,0.003670012,0.006456935,0.004631586,0,8.95E-06,0.000126467,0,0.002129138,0,0,0.001086227,0.000454417
 10/12  21:00:00,0,0.000333503,0.001413624,0,0.000123052,0.001322949,0.003192207,0.006273345,0.001670408,0,0,0,0,0.001994566,0,0,0.00276273,0.000950656
 10/12  22:00:00,0,0.000136717,0.00129048,0,0,0.001297263,0.002734255,0.004450732,0,0,0,0.000158809,0,0.001113985,0,1.29E-05,0.004394659,0.000692972
 10/12  23:00:00,0,1.55E-05,0.000772031,0,0,5.14E-05,0.002293417,0.002927746,0,0,0,0.000158132,0,0.000253137,0,0,0.003459196,0.000370754
 10/12  24:00:00,0,0,0.00027462,0,0,5.14E-05,0.000888002,0.00043398,0,0,0,0,0,0.001573588,0,1.51E-05,0.002634456,0.000285221
 10/13  01:00:00,1.70E-05,0,0.000289462,0,0,5.14E-05,0.000853167,6.24E-05,0,0,0,0,0,0,0,6.11E-05,0.002096498,0.000351668
 10/13  02:00:00,0.000055645,0,0.000195606,0,0,5.14E-05,0.001177071,6.51E-05,0,0,0,0,0,0,0,9.66E-05,0.001663481,0
 10/13  03:00:00,8.01E-05,0,0.000176325,0,0,5.14E-05,0.000861445,6.55E-05,0,0,0,5.27E-05,0,0,0,0.000125542,0.001354751,0.000214288
 10/13  04:00:00,0.000116026,0,0.000273599,0,0,5.14E-05,0.001187469,6.54E-05,0,0,0,5.27E-05,0,0,0,0.000145778,0.001153106,0.000216419
 10/13  05:00:00,0.000113004,0,0.000711824,0,0,5.14E-05,0.001382165,0.000064994,0,0,0,5.27E-05,0,0,0,6.98E-05,0.0010583,0.000437315
 10/13  06:00:00,9.66E-05,0,0.002108679,0,0,5.14E-05,0.002062705,0.001077773,0.000835204,0,0,0.000052711,1.98E-05,0,0,2.26E-05,0.001291052,0.000448303
 10/13  07:00:00,3.75E-05,0,0.002168319,0.000558619,0,0.00249177,0.002282335,0.001423101,0.001290771,0.001098191,1.62E-07,0.000158153,0.001662395,0.001182743,0,0.000294392,0.001881991,0.000864484
 10/13  08:00:00,7.21E-06,4.33E-05,0.002042894,0.000279916,0,0.002697278,0.003303589,0.002949079,0.000835204,0.002440166,1.01E-06,0,0.004445584,0.005271609,0,4.97E-07,0.0028581,0.002894931
 10/13  09:00:00,0,0.000397772,0.001983645,0.000676943,0.000703693,0.002979852,0.003776327,0.003338537,0.000455566,0.000815762,1.72E-06,5.31E-05,0.001055932,0.00419721,0,0,0.001195438,0.00273259
 10/13  10:00:00,0,0.000940762,0.001679838,0.000355705,0.002468146,0.001836721,0.003655503,0.006281543,0.000455566,0,0.000013428,0.000159312,0.000103462,0.010016617,0,0,0.0013821,0.002451518
 10/13  11:00:00,0,0.001372893,0.001366447,4.24E-05,0.003698772,0.001836721,0.003637127,0.00840892,0.001290771,0,0.000013351,0.000213299,8.36E-05,0.019252861,0,0,0.001787662,0.002209056
 10/13  12:00:00,0,0.001865958,0.001230002,2.78E-05,0.004799951,0.002466085,0.003633096,0.011481729,0.001670408,0,0.000044285,0.000254109,0.000084813,0.028917051,0,0,0.002217406,0.001985219
 10/13  13:00:00,0,0.002093302,0.001127626,2.62E-05,0.007180444,0.002902786,0.003703157,0.012035327,0.000835204,0,0.000275261,0.00017414,0.000130691,0.040449978,0,0,0.003110208,0.001984169
 10/13  14:00:00,0,0.002552687,0.000853781,0.000021785,0.009271534,0.002517461,0.003736256,0.013499528,0.000835204,0,0.000508242,0.000321709,7.54E-05,0.052127372,0,0,0.003768581,0.001983353
 10/13  15:00:00,0,0.002964491,0.001259664,1.88E-05,0.00925927,0.001836721,0.003764804,0.013657844,0.001290771,0,0.00069781,0.000213968,0.000161924,0.053692069,0,0,0.004251382,0.001982627
 10/13  16:00:00,0,0.00299512,0.001317266,1.72E-05,0.008351326,0.001836721,0.003738133,0.016352842,0.002961179,0,0.000729779,0.000160143,0.000508661,0.051108181,0,3.58E-06,0.006808036,0.000433339
 10/13  17:00:00,0,0.00268121,0.001618067,1.90E-05,0.009115266,0.001682589,0.003739858,0.016768875,0.006302011,0,0.000682794,0.000320496,0.000424085,0.049443232,0,0,0.004035386,0.000219091
 10/13  18:00:00,0,0.001915137,0.001788661,2.58E-05,0.006602239,0.001913782,0.002851137,0.014969835,0.007592742,0,0.00050187,5.34E-05,0.001108487,0.03767702,0,2.67E-09,0.002776506,0.000442903
 10/13  19:00:00,0,0.001479401,0.00192529,5.33E-05,0.004982204,0.001322949,0.002990744,0.009222779,0.006757567,0,0.000372659,0.000320153,0.000928949,0.021173181,0,1.35E-07,0.003371652,0.000453292
